group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
announce-response-to-bytes,,,,,80920147.0,ns,13260
announce-response-to-bytes,,,,,79193771.0,ns,13320
announce-response-to-bytes,,,,,83960644.0,ns,13380
announce-response-to-bytes,,,,,81067454.0,ns,13440
announce-response-to-bytes,,,,,84880079.0,ns,13500
announce-response-to-bytes,,,,,77739006.0,ns,13560
announce-response-to-bytes,,,,,82089795.0,ns,13620
announce-response-to-bytes,,,,,82231275.0,ns,13680
announce-response-to-bytes,,,,,83064916.0,ns,13740
announce-response-to-bytes,,,,,82497784.0,ns,13800
announce-response-to-bytes,,,,,83078740.0,ns,13860
announce-response-to-bytes,,,,,86587154.0,ns,13920
announce-response-to-bytes,,,,,80832370.0,ns,13980
announce-response-to-bytes,,,,,84452136.0,ns,14040
announce-response-to-bytes,,,,,80858264.0,ns,14100
announce-response-to-bytes,,,,,88484934.0,ns,14160
announce-response-to-bytes,,,,,85169320.0,ns,14220
announce-response-to-bytes,,,,,83328677.0,ns,14280
announce-response-to-bytes,,,,,89078676.0,ns,14340
announce-response-to-bytes,,,,,82971370.0,ns,14400
announce-response-to-bytes,,,,,87819952.0,ns,14460
announce-response-to-bytes,,,,,84783546.0,ns,14520
announce-response-to-bytes,,,,,89132177.0,ns,14580
announce-response-to-bytes,,,,,85943628.0,ns,14640
announce-response-to-bytes,,,,,87947035.0,ns,14700
announce-response-to-bytes,,,,,88051952.0,ns,14760
announce-response-to-bytes,,,,,86239807.0,ns,14820
announce-response-to-bytes,,,,,89225024.0,ns,14880
announce-response-to-bytes,,,,,90633440.0,ns,14940
announce-response-to-bytes,,,,,89835662.0,ns,15000
announce-response-to-bytes,,,,,86437593.0,ns,15060
announce-response-to-bytes,,,,,95231827.0,ns,15120
announce-response-to-bytes,,,,,87386235.0,ns,15180
announce-response-to-bytes,,,,,90953717.0,ns,15240
announce-response-to-bytes,,,,,99166999.0,ns,15300
announce-response-to-bytes,,,,,93967708.0,ns,15360
announce-response-to-bytes,,,,,89227799.0,ns,15420
announce-response-to-bytes,,,,,95577648.0,ns,15480
announce-response-to-bytes,,,,,92196890.0,ns,15540
announce-response-to-bytes,,,,,90557507.0,ns,15600
announce-response-to-bytes,,,,,93476159.0,ns,15660
announce-response-to-bytes,,,,,102579136.0,ns,15720
announce-response-to-bytes,,,,,97899948.0,ns,15780
announce-response-to-bytes,,,,,98757931.0,ns,15840
announce-response-to-bytes,,,,,96493485.0,ns,15900
announce-response-to-bytes,,,,,104839437.0,ns,15960
announce-response-to-bytes,,,,,93105475.0,ns,16020
announce-response-to-bytes,,,,,96023558.0,ns,16080
announce-response-to-bytes,,,,,109098464.0,ns,16140
announce-response-to-bytes,,,,,96076451.0,ns,16200
announce-response-to-bytes,,,,,93665090.0,ns,16260
announce-response-to-bytes,,,,,103787277.0,ns,16320
announce-response-to-bytes,,,,,94851510.0,ns,16380
announce-response-to-bytes,,,,,101810430.0,ns,16440
announce-response-to-bytes,,,,,95449054.0,ns,16500
announce-response-to-bytes,,,,,99077967.0,ns,16560
announce-response-to-bytes,,,,,105226577.0,ns,16620
announce-response-to-bytes,,,,,98648289.0,ns,16680
announce-response-to-bytes,,,,,96444291.0,ns,16740
announce-response-to-bytes,,,,,101439485.0,ns,16800
announce-response-to-bytes,,,,,100060710.0,ns,16860
announce-response-to-bytes,,,,,98393281.0,ns,16920
announce-response-to-bytes,,,,,100751746.0,ns,16980
announce-response-to-bytes,,,,,101105000.0,ns,17040
announce-response-to-bytes,,,,,102050246.0,ns,17100
announce-response-to-bytes,,,,,98735599.0,ns,17160
announce-response-to-bytes,,,,,104729218.0,ns,17220
announce-response-to-bytes,,,,,101191327.0,ns,17280
announce-response-to-bytes,,,,,99354741.0,ns,17340
announce-response-to-bytes,,,,,103109972.0,ns,17400
announce-response-to-bytes,,,,,106228511.0,ns,17460
announce-response-to-bytes,,,,,104629383.0,ns,17520
announce-response-to-bytes,,,,,104352162.0,ns,17580
announce-response-to-bytes,,,,,108720711.0,ns,17640
announce-response-to-bytes,,,,,105524991.0,ns,17700
announce-response-to-bytes,,,,,111982358.0,ns,17760
announce-response-to-bytes,,,,,108853889.0,ns,17820
announce-response-to-bytes,,,,,106385675.0,ns,17880
announce-response-to-bytes,,,,,109944044.0,ns,17940
announce-response-to-bytes,,,,,106491227.0,ns,18000
announce-response-to-bytes,,,,,107169087.0,ns,18060
announce-response-to-bytes,,,,,103402650.0,ns,18120
announce-response-to-bytes,,,,,105528215.0,ns,18180
announce-response-to-bytes,,,,,106408989.0,ns,18240
announce-response-to-bytes,,,,,118011891.0,ns,18300
announce-response-to-bytes,,,,,108615001.0,ns,18360
announce-response-to-bytes,,,,,108163576.0,ns,18420
announce-response-to-bytes,,,,,115425723.0,ns,18480
announce-response-to-bytes,,,,,106457390.0,ns,18540
announce-response-to-bytes,,,,,112654377.0,ns,18600
announce-response-to-bytes,,,,,114332495.0,ns,18660
announce-response-to-bytes,,,,,115722798.0,ns,18720
announce-response-to-bytes,,,,,113319709.0,ns,18780
announce-response-to-bytes,,,,,112467215.0,ns,18840
announce-response-to-bytes,,,,,131530065.0,ns,18900
announce-response-to-bytes,,,,,112779834.0,ns,18960
announce-response-to-bytes,,,,,113133784.0,ns,19020
announce-response-to-bytes,,,,,116680560.0,ns,19080
announce-response-to-bytes,,,,,120117889.0,ns,19140
announce-response-to-bytes,,,,,114154506.0,ns,19200
announce-response-to-bytes,,,,,116600877.0,ns,19260
announce-response-to-bytes,,,,,111499012.0,ns,19320
announce-response-to-bytes,,,,,115148520.0,ns,19380
announce-response-to-bytes,,,,,119519846.0,ns,19440
announce-response-to-bytes,,,,,121352443.0,ns,19500
announce-response-to-bytes,,,,,116141216.0,ns,19560
announce-response-to-bytes,,,,,120118044.0,ns,19620
announce-response-to-bytes,,,,,117208814.0,ns,19680
announce-response-to-bytes,,,,,118901147.0,ns,19740
announce-response-to-bytes,,,,,118241424.0,ns,19800
announce-response-to-bytes,,,,,117654664.0,ns,19860
announce-response-to-bytes,,,,,116226405.0,ns,19920
announce-response-to-bytes,,,,,116840915.0,ns,19980
announce-response-to-bytes,,,,,122639608.0,ns,20040
announce-response-to-bytes,,,,,119442677.0,ns,20100
announce-response-to-bytes,,,,,122998235.0,ns,20160
announce-response-to-bytes,,,,,116123143.0,ns,20220
announce-response-to-bytes,,,,,116872198.0,ns,20280
announce-response-to-bytes,,,,,138102237.0,ns,20340
announce-response-to-bytes,,,,,128437710.0,ns,20400
