group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
request-from-path,,,,,184414034.0,ns,50400
request-from-path,,,,,185588905.0,ns,50496
request-from-path,,,,,185324074.0,ns,50592
request-from-path,,,,,192064837.0,ns,50688
request-from-path,,,,,181957994.0,ns,50784
request-from-path,,,,,191608420.0,ns,50880
request-from-path,,,,,183278537.0,ns,50976
request-from-path,,,,,181561271.0,ns,51072
request-from-path,,,,,200167926.0,ns,51168
request-from-path,,,,,199856942.0,ns,51264
request-from-path,,,,,196301834.0,ns,51360
request-from-path,,,,,194866974.0,ns,51456
request-from-path,,,,,191651036.0,ns,51552
request-from-path,,,,,198878422.0,ns,51648
request-from-path,,,,,191920506.0,ns,51744
request-from-path,,,,,189110245.0,ns,51840
request-from-path,,,,,203622957.0,ns,51936
request-from-path,,,,,193690115.0,ns,52032
request-from-path,,,,,185058099.0,ns,52128
request-from-path,,,,,197109147.0,ns,52224
request-from-path,,,,,196298968.0,ns,52320
request-from-path,,,,,189707968.0,ns,52416
request-from-path,,,,,191333712.0,ns,52512
request-from-path,,,,,197411748.0,ns,52608
request-from-path,,,,,195323778.0,ns,52704
request-from-path,,,,,197005842.0,ns,52800
request-from-path,,,,,192604047.0,ns,52896
request-from-path,,,,,198135868.0,ns,52992
request-from-path,,,,,193447285.0,ns,53088
request-from-path,,,,,203068424.0,ns,53184
request-from-path,,,,,202156207.0,ns,53280
request-from-path,,,,,265944840.0,ns,53376
request-from-path,,,,,235805326.0,ns,53472
request-from-path,,,,,202179823.0,ns,53568
request-from-path,,,,,195735174.0,ns,53664
request-from-path,,,,,232202187.0,ns,53760
request-from-path,,,,,208211391.0,ns,53856
request-from-path,,,,,200379104.0,ns,53952
request-from-path,,,,,203193321.0,ns,54048
request-from-path,,,,,204741006.0,ns,54144
request-from-path,,,,,204171903.0,ns,54240
request-from-path,,,,,204514066.0,ns,54336
request-from-path,,,,,200212113.0,ns,54432
request-from-path,,,,,199860214.0,ns,54528
request-from-path,,,,,203475525.0,ns,54624
request-from-path,,,,,200852980.0,ns,54720
request-from-path,,,,,195637916.0,ns,54816
request-from-path,,,,,204546268.0,ns,54912
request-from-path,,,,,204387633.0,ns,55008
request-from-path,,,,,203652153.0,ns,55104
request-from-path,,,,,201545890.0,ns,55200
request-from-path,,,,,211093695.0,ns,55296
